# CardIndex ledger — assigned once, never reused, never reordered.
#
# A card's index is its permanent rules identity: DeckEntry stores one, the
# gateway persists decks made of them, and a replay names them. So this file
# is append-only. A new card takes the next free index; a card that leaves the
# corpus retires its own and the slot stays empty.
#
# Indices are assigned by first appearance over the whole card corpus, not
# over the cards this repo implements — so adopting an old card inserts
# nothing. The order is written down rather than recomputed, because what it
# derives from (release dates, the corpus filter, Scryfall's own errata) is
# not a constant.
#
# index, oracle_id, const and set are FROZEN: the workspace names them.
# name follows Scryfall, so a rename shows in the diff.
#
# Seeded by `baylee-catalog corpus` + `cargo xtask ledger`; read by
# `cargo xtask codegen`, which never assigns. `codegen --check` fails if a run
# would change this file, so no index is assigned outside a commit.
#
# index	oracle_id	const	set	name
22460	8bd41805-5903-4f3f-927e-2391f0ab9478	GRAF_REAVER	pvow	Graf Reaver
22461	56c78349-e4fa-48ba-ae8e-d2312ae6edc6	GRISLY_RITUAL	vow	Grisly Ritual
22462	53029460-50a0-4934-8fa9-0271517cd5d0	GROLNOK_THE_OMNIVORE	pvow	Grolnok, the Omnivore
22463	b7d2feda-1a0e-4b62-be6d-a8dec7d8ea31	GROOM_S_FINERY	vow	Groom's Finery
22464	e1ca5c24-bbd8-4eed-bb2b-17163f90e72b	GRYFF_RIDER	vow	Gryff Rider
22465	8e5e6f1d-4945-4074-a33e-c0e8b6b24a47	GRYFFWING_CAVALRY	vow	Gryffwing Cavalry
22466	d2d753d4-3bb7-4503-8cc0-8f948b7a461e	GUTTER_SKULKER	vow	Gutter Skulker // Gutter Shortcut
22467	b347be2d-9aa1-42a9-b652-8fb032832f09	HALANA_AND_ALENA_PARTNERS	pvow	Halana and Alena, Partners
22468	e310ab58-180e-4840-bc8d-9f9b06f1b478	HALLOWED_HAUNTING	pvow	Hallowed Haunting
22469	fa0bff4f-af97-4733-b9d3-a0bc9ef1e2ca	HAMLET_VANGUARD	pvow	Hamlet Vanguard
22470	e787ec12-ba0f-4a85-af6b-422423c90155	HAUNTED_LIBRARY	voc	Haunted Library
22471	c96ed5b2-6286-4f54-becb-c07f54335e63	HAUNTING_IMITATION	voc	Haunting Imitation
22472	d4fdacd7-3101-44e2-a880-dde7326137a4	HEADLESS_RIDER	pvow	Headless Rider
22473	0c0845c3-f4b5-444e-8f42-da0c7dbf2841	HENRIKA_DOMNATHI	pvow	Henrika Domnathi // Henrika, Infernal Seer
22474	f297648b-0dda-4c58-a3eb-fdabdfb42177	HERON_OF_HOPE	vow	Heron of Hope
22475	9c5897cd-f209-4e51-adc2-d791e5671029	HERON_BLESSED_GEIST	vow	Heron-Blessed Geist
22476	c3780529-d47e-48dc-86f6-c1a282c3b656	HIVEHEART_SHAMAN	pvow	Hiveheart Shaman
22477	0e2418f8-2f32-4f79-8ce7-44eae8e764cb	HOLLOWHENGE_OVERLORD	voc	Hollowhenge Overlord
22478	87925405-072b-49d6-97c0-fc3a13c10d07	HONEYMOON_HEARSE	vow	Honeymoon Hearse
22479	4bf0427e-5e87-4d32-ad34-1d8946ab96fd	HONORED_HEIRLOOM	vow	Honored Heirloom
22480	52def237-0374-4ab0-8c01-d0d00aaa324f	HOOKHAND_MARINER	vow	Hookhand Mariner // Riphook Raider
22481	317169b8-9014-48e6-862b-ca21b706846e	HOPEFUL_INITIATE	pvow	Hopeful Initiate
22482	a814d4c7-2ec0-4278-8704-23b39dcead4e	HOWLING_MOON	pvow	Howling Moon
22483	cede233b-4e27-4738-8099-c8e46862ba96	HOWLPACK_PIPER	pvow	Howlpack Piper // Wildsong Howler
22484	d4a84e78-d9b9-4c67-8a4b-4329e65f0f15	HULLBREAKER_HORROR	pvow	Hullbreaker Horror
22485	5a7cd356-c07b-47dd-b089-8ecdd0e15581	HUNGRY_RIDGEWOLF	vow	Hungry Ridgewolf
22486	6e0b3317-394d-42cc-a350-cb5ce051787a	ILL_TEMPERED_LONER	pvow	Ill-Tempered Loner // Howlpack Avenger
22487	95157a46-6e0a-4800-93d3-46d2842464db	IMPERIOUS_MINDBREAKER	voc	Imperious Mindbreaker
22488	c9ef02d6-717d-4f2a-aa10-0af717d6360f	IMPOSING_GRANDEUR	voc	Imposing Grandeur
22489	bf69dc2a-9aec-4181-bbe9-70875055ec03	INFESTATION_EXPERT	vow	Infestation Expert // Infested Werewolf
22490	7950a7ff-7c2e-40fe-b64a-324f4fbcf528	INNOCENT_TRAVELER	vow	Innocent Traveler // Malicious Invader
22491	5f1386d5-b802-46b2-9803-275621ebda80	INSPIRED_IDEA	pvow	Inspired Idea
22492	58c131f3-c623-4324-b061-9535018676b6	INTO_THE_NIGHT	vow	Into the Night
22493	22e0e822-c4aa-4ec1-b7e4-0c1c869ef71b	INVESTIGATOR_S_JOURNAL	pvow	Investigator's Journal
22494	16d2a56a-7181-4ef3-866b-10dd8615d9e9	JACOB_HAUKEN_INSPECTOR	pvow	Jacob Hauken, Inspector // Hauken's Insight
22495	0b620775-70a5-4423-8453-e403a5b79554	KAMBER_THE_PLUNDERER	voc	Kamber, the Plunderer
22496	493b2820-c250-48bd-9f3c-e1b5639ee101	KATILDA_DAWNHART_MARTYR	pvow	Katilda, Dawnhart Martyr // Katilda's Rising Dawn
22497	e0edb2fc-2533-407c-85e5-4337f4233f05	KAYA_GEIST_HUNTER	pvow	Kaya, Geist Hunter
22498	eadd9559-6dcb-4b96-8c95-58abddd0e120	KESSIG_FLAMEBREATHER	vow	Kessig Flamebreather
22499	d9c42e56-1818-4b73-9cd6-1c5aaf6a5b56	KESSIG_WOLFRIDER	pvow	Kessig Wolfrider
22500	ee049bf3-b31c-4dcc-996f-bb076848432b	KINDLY_ANCESTOR	vow	Kindly Ancestor // Ancestor's Embrace
22501	201c8de7-9675-475b-8f9e-7b1935234488	LACERATE_FLESH	vow	Lacerate Flesh
22502	ae6dc45c-b8c9-4cbf-892f-8c00f4199aaf	LAID_TO_REST	vow	Laid to Rest
22503	f3c104e2-470b-429f-a047-a21edc2adb3b	LAMBHOLT_RACONTEUR	vow	Lambholt Raconteur // Lambholt Ravager
22504	67a025eb-6e65-435c-becb-b51085175292	LANTERN_BEARER	vow	Lantern Bearer // Lanterns' Lift
22505	06a1c404-d76f-4206-8740-7ad7488fac33	LANTERN_FLARE	pvow	Lantern Flare
22506	f0c4414f-f153-40f6-a3b3-94bcbf1d3e29	LANTERN_OF_THE_LOST	vow	Lantern of the Lost
22507	f2f8847d-17a8-4c26-8a7a-1bb6c02f2b39	LAURINE_THE_DIVERSION	voc	Laurine, the Diversion
22508	d50f1ff7-d2bc-4e36-876d-77648f447f5b	LIGHTNING_WOLF	vow	Lightning Wolf
22509	d2f693d9-f338-41d6-b7e2-ddaa5f4bcc3b	LUNAR_REJECTION	vow	Lunar Rejection
22510	1a7c5807-afdc-4855-afd5-39839d96fc77	MAGMA_PUMMELER	vow	Magma Pummeler
22511	f426aa1a-e1dc-4563-b450-2e23d6bd980b	MANAFORM_HELLKITE	pvow	Manaform Hellkite
22512	e262ea6f-c8c7-45c7-a9a6-29dcbe6300a4	MARKOV_ENFORCER	voc	Markov Enforcer
22513	d28eac97-f38a-4d2a-aeae-e758bd3ecf4e	MARKOV_PURIFIER	vow	Markov Purifier
22514	3a9ca9b2-0085-41de-9c08-60aaa8122da2	MARKOV_RETRIBUTION	vow	Markov Retribution
22515	bc9ac394-15b6-4d95-acca-5dc247235d2b	MARKOV_WALTZER	vow	Markov Waltzer
22516	4f0ec90b-e5a0-49bd-8fa0-9be6ba259a62	MASSIVE_MIGHT	vow	Massive Might
22517	d9ee7916-2c9d-4489-8dd8-86929b09c6ea	MIDNIGHT_ARSONIST	voc	Midnight Arsonist
22518	d5377597-3454-4636-8563-7e6a5544e36a	MILITIA_RALLIER	vow	Militia Rallier
22519	71766a05-62a5-4839-b9bf-f5dcde710251	MILLICENT_RESTLESS_REVENANT	voc	Millicent, Restless Revenant
22520	e0f47fe2-9e97-400e-98c1-a80ca8be66f3	MINDLEECH_GHOUL	vow	Mindleech Ghoul
22521	d18dfca7-2947-4308-a9ef-501e1b4843f4	MIRAGE_PHALANX	voc	Mirage Phalanx
22522	5768fe50-a134-492c-a725-5ed02610c39f	MIRRORHALL_MIMIC	pvow	Mirrorhall Mimic // Ghastly Mimicry
22523	4d0a0027-53b3-45a1-8736-f0ac86b19342	MISCHIEVOUS_CATGEIST	vow	Mischievous Catgeist // Catlike Curiosity
22524	48edac92-0dd8-4274-bf1b-122243770540	MOLDGRAF_MILLIPEDE	vow	Moldgraf Millipede
22525	9ab101c2-215b-4736-873a-4a1ef6666b6d	NATURE_S_EMBRACE	vow	Nature's Embrace
22526	b1e76ce9-6f39-419c-99e3-ede2dfa4858c	NEBELGAST_BEGUILER	vow	Nebelgast Beguiler
22527	d36acdfe-2b1b-4c19-8b81-0b3127e480fe	NECRODUALITY	pvow	Necroduality
22528	3f03c834-2cb3-4c54-bee6-c64f3a5fce47	NURTURING_PRESENCE	vow	Nurturing Presence
22529	1b639537-a8fe-4615-b937-afa478fdec0f	OAKSHADE_STALKER	vow	Oakshade Stalker // Moonlit Ambusher
22530	6df1c314-b97b-4bbc-8b7e-a07785347a49	OCCULT_EPIPHANY	voc	Occult Epiphany
22531	690f79f3-e6a5-4542-8401-61a9bf645d55	ODRIC_BLOOD_CURSED	pvow	Odric, Blood-Cursed
22532	8f5ffb0b-0585-4a37-8048-eda53990d1dd	OLD_RUTSTEIN	pvow	Old Rutstein
22533	6b384c3c-0d6b-4bba-b4c7-5af8b32bdf1c	OLIVIA_S_ATTENDANTS	pvow	Olivia's Attendants
22534	9aebd891-c8c5-4309-a07b-6cab1b204172	OLIVIA_S_WRATH	voc	Olivia's Wrath
22535	8922a91e-3d15-4351-8d77-e0d6bc4de82e	OLIVIA_CRIMSON_BRIDE	pvow	Olivia, Crimson Bride
22536	7a8fa68b-8c87-4ecd-ac29-50fd90c62159	OLLENBOCK_ESCORT	vow	Ollenbock Escort
22537	d4838305-5392-42b2-81d1-9b9da71b20b1	OVERCHARGED_AMALGAM	pvow	Overcharged Amalgam
22538	cd796e12-c422-4869-8d59-794600425381	PACKSONG_PUP	vow	Packsong Pup
22539	fc58a086-2743-4465-bf16-4a20701cd3b1	PANICKED_BYSTANDER	vow	Panicked Bystander // Cackling Culprit
22540	d9763c75-75f7-4766-8cca-84c899796e3c	PARASITIC_GRASP	vow	Parasitic Grasp
22541	e1733392-1402-458b-bbc7-673d733c731c	PARISH_BLADE_TRAINEE	vow	Parish-Blade Trainee
22542	74cbe86b-cc8c-4a5f-93c3-f4eaced50393	PATCHWORK_CRAWLER	pvow	Patchwork Crawler
22543	d41987b0-2ea0-4cc7-8608-70c486db76eb	PATH_OF_PERIL	pvow	Path of Peril
22544	5f4ad578-f2c4-47f6-8080-8fbc17383f6f	PERSISTENT_SPECIMEN	vow	Persistent Specimen
22545	2a6c7826-dcfe-4029-894e-6c82c4dd84b7	PIERCING_LIGHT	vow	Piercing Light
22546	aff9a568-2848-4614-a28b-b1ea84f7f0b7	POINTED_DISCUSSION	vow	Pointed Discussion
22547	4d504d5f-02a4-4104-89b7-88884483f53a	PREDATORS_HOUR	voc	Predators' Hour
22548	726dbbce-cd5e-4605-aa1d-ae5ec80cc8cf	PRIEST_OF_THE_BLESSED_GRAF	voc	Priest of the Blessed Graf
22549	13b0a3f3-04a5-465f-898b-13a28f795a16	PYRE_SPAWN	vow	Pyre Spawn
22550	93cddbad-92ef-4b30-a0e7-981aee714bce	RADIANT_GRACE	vow	Radiant Grace // Radiant Restraints
22551	9ad999fe-889a-426a-86b3-c0c311b82041	RAGGED_RECLUSE	vow	Ragged Recluse // Odious Witch
22552	584cf0fd-112a-4ca6-9c0e-1f3228a7d325	RECKLESS_IMPULSE	vow	Reckless Impulse
22553	7a0168c5-e258-4c50-96aa-95deb2198e6f	RECLUSIVE_TAXIDERMIST	vow	Reclusive Taxidermist
22554	24ac7e7e-b60d-4965-91c1-7ea7e6387737	RENDING_FLAME	vow	Rending Flame
22555	7932ddef-b274-4f56-be7f-72e82d17fc59	REPOSITORY_SKAAB	vow	Repository Skaab
22556	a16eeef9-e03c-4ebb-b986-325252a9491f	RESISTANCE_SQUAD	vow	Resistance Squad
22557	7aef5d2e-b66d-4822-b563-44d21d008272	RESTLESS_BLOODSEEKER	vow	Restless Bloodseeker // Bloodsoaked Reveler
22558	157a4cba-b2e6-4c42-b7dc-62db19625c9c	RETRIEVE	vow	Retrieve
22559	3579e40c-6ec5-4927-8252-5a188db400ab	RHODA_GEIST_AVENGER	voc	Rhoda, Geist Avenger
22560	69c54156-255b-40d9-9c63-4cb9099aa859	ROT_TIDE_GARGANTUA	vow	Rot-Tide Gargantua
22561	955e4c54-14c4-49bb-94e1-c6cc800c6d91	RUNEBOUND_WOLF	vow	Runebound Wolf
22562	70d7d1a7-9d39-44ec-a4ea-a70ffa453d23	RUNO_STROMKIRK	pvow	Runo Stromkirk // Krothuss, Lord of the Deep
22563	fda06d9e-d17f-4bb6-916b-06116e47c8e8	RURAL_RECRUIT	vow	Rural Recruit
22564	c804ac8e-7427-43c6-b496-3ee6de192f03	SANCTIFY	vow	Sanctify
22565	35553c2a-0150-49e4-81da-f356c6a17253	SANGUINE_STATUETTE	vow	Sanguine Statuette
22566	1857dc32-8ff1-4519-b1ca-480a5c2d3b3c	SAVIOR_OF_OLLENBOCK	pvow	Savior of Ollenbock
22567	df7397b6-9a37-4012-8677-ae8e3b7c4bc3	SAWBLADE_SLINGER	vow	Sawblade Slinger
22568	7594d892-1589-4643-a72a-2cfb2730a83d	SCATTERED_THOUGHTS	vow	Scattered Thoughts
22569	5818b31e-2e86-4230-937e-478e14534f91	SCION_OF_OPULENCE	voc	Scion of Opulence
22570	5ea5d171-a7b8-4269-9405-d2f4ccf0cbcb	SCREAMING_SWARM	vow	Screaming Swarm
22571	3b97794a-3aaa-45a6-9cad-f1b768615b6d	SELHOFF_ENTOMBER	vow	Selhoff Entomber
22572	822b6d56-939a-42b9-b50c-9a8ba50ec3ad	SERPENTINE_AMBUSH	vow	Serpentine Ambush
22573	8f3705ff-e8e5-48e7-ab68-df6849d78867	SHADOWGRANGE_ARCHFIEND	voc	Shadowgrange Archfiend
22574	c854ecb0-cc60-4c48-a9aa-7f2348a7a8c6	SHATTERED_SANCTUM	pvow	Shattered Sanctum
22575	b6bde4eb-15f0-4e6e-9d25-459a2f75ccf2	SHELTERING_BOUGHS	vow	Sheltering Boughs
22576	574230c7-b949-4c90-b107-c26458a6e469	SIGARDA_S_IMPRISONMENT	vow	Sigarda's Imprisonment
22577	7fd06710-0721-4e3e-90ed-d0ccecb1919a	SIGARDA_S_SUMMONS	pvow	Sigarda's Summons
22578	472756f7-7fb8-4630-be14-d78bb9c99157	SIGARDIAN_PALADIN	vow	Sigardian Paladin
22579	36a7d1a6-4eb8-4ddc-942c-00fd2acbf2ee	SINISTER_WALTZ	voc	Sinister Waltz
22580	e711a2d6-008d-4e7b-986e-f34805165679	SKULKING_KILLER	vow	Skulking Killer
22581	c73839bf-7500-4fd4-aa2b-e2e2e157784d	SKULL_SKAAB	vow	Skull Skaab
22582	e11b2b6e-3819-4dcb-b64e-2dfe6a6b049d	SKYWARP_SKAAB	vow	Skywarp Skaab
22583	fbffaf9f-40e7-4113-a037-533b733cebce	SORIN_THE_MIRTHLESS	pvow	Sorin the Mirthless
22584	6469c7fd-6c0f-4233-8c38-4742ddcf3c3f	SOULCIPHER_BOARD	vow	Soulcipher Board // Cipherbound Spirit
22585	aba60536-ffbd-480c-8e8f-9639bdc53d4b	SPECTRAL_ARCANIST	voc	Spectral Arcanist
22586	660ff9fa-1e9b-4697-a3f5-b12238703161	SPIKED_RIPSAW	vow	Spiked Ripsaw
22587	fa7c13c0-350b-4ed6-8c16-590d2b988184	SPORE_CRAWLER	vow	Spore Crawler
22588	6fd5f773-e53e-4a7d-9093-dddd9b2e741f	SPOREBACK_WOLF	vow	Sporeback Wolf
22589	3dc225a2-61b6-4ac9-a86b-df0c2b0b3898	STEELCLAD_SPIRIT	vow	Steelclad Spirit
22590	a881bf6e-6247-4adb-9f9c-e4b928692573	STENSIA_UPRISING	pvow	Stensia Uprising
22591	eedbc164-032c-420f-ac59-bd2675ff1b69	STITCHED_ASSISTANT	vow	Stitched Assistant
22592	7022ae9a-2589-493b-a050-a230fd02f80b	STORM_OF_SOULS	voc	Storm of Souls
22593	4722105b-0085-4bb8-bca1-9de0d3eb5600	STORMCARVED_COAST	pvow	Stormcarved Coast
22594	a9530416-d5fb-4ddd-ae6f-0eefb9f276c5	STORMCHASER_DRAKE	vow	Stormchaser Drake
22595	3cc745d2-5021-43ff-ace8-35011011e62a	STREFAN_MAURER_PROGENITOR	voc	Strefan, Maurer Progenitor
22596	a5b0f351-5536-41ec-aa09-1e5344a0effb	SUDDEN_SALVATION	voc	Sudden Salvation
22597	5ad0b405-cca4-475e-985c-4d7e3599d87e	SUNDOWN_PASS	pvow	Sundown Pass
22598	a77510ef-baf0-4cc5-b659-6aaaed0b02f4	SUPERNATURAL_RESCUE	vow	Supernatural Rescue
22599	e6e7b5ba-ea10-4f53-8afc-045aa1906c6b	SYPHON_ESSENCE	vow	Syphon Essence
22600	1e05e6ef-14af-451d-9d54-e75b1f8871ab	THIRST_FOR_DISCOVERY	vow	Thirst for Discovery
22601	bf9a6242-b608-46ef-a059-7e757dd52e9b	THUNDERING_MIGHTMARE	voc	Thundering Mightmare
22602	0a836332-5905-4afa-a442-47d0bcf8acea	TIMIN_YOUTHFUL_GEIST	voc	Timin, Youthful Geist
22603	82e03151-3990-451c-99cc-c7d386872df2	TIMOTHAR_BARON_OF_BATS	voc	Timothar, Baron of Bats
22604	2cb96408-9195-4e41-ad9a-f8c74fbad083	TORENS_FIST_OF_THE_ANGELS	pvow	Torens, Fist of the Angels
22605	612ea70d-f4f2-4909-a025-218161ae1059	TOXIC_SCORPION	vow	Toxic Scorpion
22606	c71b2325-bde6-4364-a93b-8477ffeb25d8	TOXRILL_THE_CORROSIVE	pvow	Toxrill, the Corrosive
22607	1d789ccd-8192-41b1-a5bb-1e2174657698	TRAVELING_MINISTER	vow	Traveling Minister
22608	4db96d32-b4c2-44e9-a73f-aca7dad279b6	TWINBLADE_GEIST	vow	Twinblade Geist // Twinblade Invocation
22609	90379825-1894-4b79-bf72-445175e97ffb	ULVENWALD_ODDITY	pvow	Ulvenwald Oddity // Ulvenwald Behemoth
22610	af31febb-af53-4b48-b930-9e1f9e5d8f26	UMBRIS_FEAR_MANIFEST	voc	Umbris, Fear Manifest
22611	426fa8e8-b0f9-4b6c-b22b-04ec2073187a	UNDEAD_BUTLER	vow	Undead Butler
22612	8b061702-1bc3-45aa-a758-446b25034801	UNDYING_MALICE	vow	Undying Malice
22613	94c98a3b-9c3e-497f-b954-8f2248ca01ac	UNHALLOWED_PHALANX	vow	Unhallowed Phalanx
22614	41c06726-0360-4488-8dc3-ec257386a372	UNHOLY_OFFICIANT	vow	Unholy Officiant
22615	bae41d41-9dbe-4d6b-bf5d-8a7d7041462c	VAMPIRE_SLAYER	vow	Vampire Slayer
22616	105cea6e-18e9-4dec-a533-0dca4d41320b	VAMPIRE_S_KISS	vow	Vampire's Kiss
22617	3a82e724-28f6-430f-a474-ab4276197963	VAMPIRES_VENGEANCE	vow	Vampires' Vengeance
22618	3e969073-76cc-4a2c-9abd-3a4094488fe5	VILESPAWN_SPIDER	vow	Vilespawn Spider
22619	01e742ed-660c-43c6-b393-e589a54cbe1b	VOICE_OF_THE_BLESSED	pvow	Voice of the Blessed
22620	215dfa88-b130-44df-9cfc-f1f0e4a36f4d	VOLATILE_ARSONIST	pvow	Volatile Arsonist // Dire-Strain Anarchist
22621	a720f3d3-c2d7-4e50-8cc6-600120380e9c	VOLDAREN_BLOODCASTER	pvow	Voldaren Bloodcaster // Bloodbat Summoner
22622	cef82674-1f61-407b-801b-a76a3803e598	VOLDAREN_EPICURE	vow	Voldaren Epicure
22623	fb0c0426-f1a6-4e52-9242-627786d3119a	VOLDAREN_ESTATE	pvow	Voldaren Estate
22624	8ffe9e3f-fd9f-4d8b-9467-4cd301e3c8b4	VOLTAIC_VISIONARY	vow	Voltaic Visionary // Volt-Charged Berserker
22625	0fa886c2-9b58-4368-b2d0-e619c62a554f	WANDERING_MIND	vow	Wandering Mind
22626	7b4c2dcf-86f4-409d-90c3-8fe83966cac0	WANDERLIGHT_SPIRIT	vow	Wanderlight Spirit
22627	a4630da0-fe9b-4ead-9621-eac4b7825c35	WASH_AWAY	vow	Wash Away
22628	bdcf0af3-3976-400d-a8b7-15e959e2b255	WEARY_PRISONER	vow	Weary Prisoner // Wrathful Jailbreaker
22629	a64ecae7-0b09-48e1-8108-89442547ffda	WEAVER_OF_BLOSSOMS	vow	Weaver of Blossoms // Blossom-Clad Werewolf
22630	259ac30c-cc05-4c04-9b23-71283f84b808	WEDDING_ANNOUNCEMENT	pvow	Wedding Announcement // Wedding Festivity
22631	d9e752f2-d552-4d72-babd-29eca3508820	WEDDING_INVITATION	vow	Wedding Invitation
22632	0c34e962-99d9-4163-b852-4f61886546aa	WEDDING_RING	voc	Wedding Ring
22633	86360908-6b8b-4c1c-9e10-4f3d389aaa3e	WEDDING_SECURITY	vow	Wedding Security
22634	605c1ee0-5e8a-4e0a-a99b-42a38873f822	WELCOMING_VAMPIRE	pvow	Welcoming Vampire
22635	321e101c-a426-4d18-be0b-c26c5348b70d	WHISPERING_WIZARD	vow	Whispering Wizard
22636	378567f8-7aef-42b6-853e-8591641052e8	WINGED_PORTENT	pvow	Winged Portent
22637	6ec9a14a-0a62-4f8a-9147-3cab01411a65	WITCH_S_WEB	vow	Witch's Web
22638	fc7f00ad-7cc1-4be4-9924-16531e4fb829	WITNESS_THE_FUTURE	vow	Witness the Future
22639	34237f39-1db3-4b3d-b87b-5fd1fbd5462a	WOLF_STRIKE	vow	Wolf Strike
22640	ac3d07cd-88c4-4e22-9d86-f92d34f406d4	WOLFKIN_OUTCAST	vow	Wolfkin Outcast // Wedding Crasher
22641	7e484372-a052-4df6-a6b2-2c6accccabef	WRETCHED_THRONG	vow	Wretched Throng
22642	5d945383-e854-4d46-a420-158517348164	A_COSMOS_ELIXIR	khm	A-Cosmos Elixir
22643	e1b6d0ab-4e11-43a2-8a7f-3fb51582ddf3	A_DEMILICH	afr	A-Demilich
22644	b53fce6f-68aa-4db4-b189-e608b0c2c8ca	A_DRUID_CLASS	afr	A-Druid Class
22645	0a28c098-e1e2-4bc4-ba3a-431e7f565a75	A_PHYLATH_WORLD_SCULPTOR	znr	A-Phylath, World Sculptor
22646	c10a8eac-da9b-44d0-9627-28ddc32793b0	A_WIZARD_CLASS	afr	A-Wizard Class
22647	3010f11c-8ee1-4854-96d2-ae33ea3fe4e8	ABSORB_ENERGY	ymid	Absorb Energy
22648	9fb2f004-96a4-49ba-9f62-ba60fa27c895	ANGEL_OF_ETERNAL_DAWN	ymid	Angel of Eternal Dawn
22649	b7416785-651a-403b-ae64-8bc7251b5d3a	ANGEL_OF_UNITY	ymid	Angel of Unity
22650	f002dd34-a58d-4bd2-a914-39042f7f264a	ANTIQUE_COLLECTOR	ymid	Antique Collector
22651	9a884415-caa2-40bc-b935-b00e5ab6779e	ARMS_SCAVENGER	ymid	Arms Scavenger
22652	13c97cb2-fc77-4d4b-8cfb-747f4d448151	ASSEMBLE_FROM_PARTS	ymid	Assemble from Parts
22653	3ced2aa2-f102-4192-bb40-685b8f175c97	BEGIN_ANEW	ymid	Begin Anew
22654	fde9e060-68ae-469f-9ab4-25fccac78568	BLOODRAGE_ALPHA	ymid	Bloodrage Alpha
22655	4d778e20-2c68-4bdf-8a87-d210c66716d2	BREAK_EXPECTATIONS	ymid	Break Expectations
22656	4c095e91-b6ab-417f-94f3-684e64259f97	BRITTLE_BLAST	ymid	Brittle Blast
22657	89c85ad7-896d-44e6-a274-749a0be33ea7	CAPTAIN_EBERHART	ymid	Captain Eberhart
22658	d4b9f9c2-f78e-4f1f-b189-81c84a9013a9	CITYSTALKER_CONNOISSEUR	ymid	Citystalker Connoisseur
22659	78d5694e-14ec-4e6b-9519-13ba0ccb853b	CLONE_CRAFTER	ymid	Clone Crafter
22660	e99b0bf8-054a-4fa6-ad67-58ccb7cba004	CONDUCTIVE_CURRENT	ymid	Conductive Current
22661	263d9b81-22ac-443a-a43a-3363652d554d	CURSEBOUND_WITCH	ymid	Cursebound Witch
22662	4025bdca-9985-4b3b-a440-993d474310e3	DISCOVER_THE_FORMULA	ymid	Discover the Formula
22663	4d84c88d-684b-4fe9-96fb-d5398516b667	DIVINE_PURGE	ymid	Divine Purge
22664	794e1dcb-aa64-4824-8d7b-0c65fc3afa13	ELECTROSTATIC_BLAST	ymid	Electrostatic Blast
22665	6d17016c-9d66-49c9-aa00-915cd61fd530	ETHEREAL_ESCORT	ymid	Ethereal Escort
22666	68e97db4-42ff-4972-9286-0ecc28d9e9de	EXPEDITION_SUPPLIER	ymid	Expedition Supplier
22667	e5391540-78e3-4ca8-a207-37c606722065	FAITHFUL_DISCIPLE	ymid	Faithful Disciple
22668	87a6c8f4-505e-4e5e-831a-5fb02dffd005	FEARSOME_WHELP	ymid	Fearsome Whelp
22669	c70598e1-30c6-4f92-a265-34a7a73bc2b8	FORSAKEN_CROSSROADS	ymid	Forsaken Crossroads
22670	385d93ac-2bac-46b4-8a5d-84c186de57a6	FRENZIED_GEISTBLASTER	ymid	Frenzied Geistblaster
22671	5967ced4-fd2b-4434-8747-7335c2bec201	GARRUK_WRATH_OF_THE_WILDS	ymid	Garruk, Wrath of the Wilds
22672	c8fac933-b378-47e0-8f99-8b09b55b6403	GEIST_OF_REGRET	ymid	Geist of Regret
22673	192e6f26-242e-4ae5-b9df-532044c9e92b	GEISTCHANNELER	ymid	Geistchanneler
22674	17408ccd-d13c-46f7-adee-1d49832a9c50	GEISTPACK_ALPHA	ymid	Geistpack Alpha
22675	04ea8ccf-e565-4f4e-b842-56e7fac5679f	GITROG_HORROR_OF_ZHAVA	ymid	Gitrog, Horror of Zhava
22676	d50cf74b-d72a-4b15-b759-a5b375c04860	GRIZZLED_HUNTMASTER	ymid	Grizzled Huntmaster
22677	9163a809-bab8-4807-9be8-eff836988228	GUTMORN_PACTBOUND_SERVANT	ymid	Gutmorn, Pactbound Servant
22678	b4616040-d450-40c6-b1ca-0fa9ed6a00a7	HINTERLAND_CHEF	ymid	Hinterland Chef
22679	38d924b8-5910-412f-898d-b06f4a513ca2	HOLLOWHENGE_WRANGLER	ymid	Hollowhenge Wrangler
22680	203fcca2-943c-4ea1-a5e0-88b42c24ae6d	INQUISITOR_CAPTAIN	ymid	Inquisitor Captain
22681	c9be8101-899a-495c-8130-ccfef072455e	ISHKANAH_BROODMOTHER	ymid	Ishkanah, Broodmother
22682	16cdfb7f-43af-4561-bfff-1c8477c73990	KEY_TO_THE_ARCHIVE	ymid	Key to the Archive
22683	ea8a552d-c325-46ed-ae9b-f7f58a39e56a	KINDRED_DENIAL	ymid	Kindred Denial
22684	a0494d84-06c8-4a79-a9bc-ff4e16bbc68e	LUPINE_HARBINGERS	ymid	Lupine Harbingers
22685	294f4c23-d046-4f9d-81ad-446a9b09d75b	OBSESSIVE_COLLECTOR	ymid	Obsessive Collector
22686	8a8213c6-c8b1-40b6-8290-7f2e33c10fc1	OGLOR_DEVOTED_ASSISTANT	ymid	Oglor, Devoted Assistant
22687	52c768a0-0ac6-48df-95f5-1b6e5308caa4	OMINOUS_TRAVELER	ymid	Ominous Traveler
22688	d53ce3fd-5929-448b-90b4-ed90b3a9ca75	PATIENT_ZERO	ymid	Patient Zero
22689	6c95edf1-4afe-4573-909b-b6154e66b985	PREDATORY_SLUDGE	ymid	Predatory Sludge
